C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_32_904.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_32_904.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_32_904.jpg,0,0,0,7.84E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_33_781.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_33_781.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_33_781.jpg,0,0,0,7.83E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_33_882.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_33_882.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_33_882.jpg,0,0,0,7.81E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_33_988.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_33_988.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_33_988.jpg,0,0,0,7.86E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_34_088.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_34_088.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_34_088.jpg,0,0,0,7.91E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_34_190.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_34_190.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_34_190.jpg,0,0,0,7.89E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_34_293.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_34_293.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_34_293.jpg,0,0,0,7.80E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_34_398.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_34_398.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_34_398.jpg,0,0,0,7.82E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_34_504.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_34_504.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_34_504.jpg,0,0,0,7.87E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_34_607.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_34_607.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_34_607.jpg,0,0,0,7.78E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_34_711.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_34_711.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_34_711.jpg,0,0,0,7.77E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_36_049.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_36_049.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_36_049.jpg,0,0,0,7.77E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_36_149.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_36_149.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_36_149.jpg,0,0,0,7.86E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_36_251.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_36_251.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_36_251.jpg,0,0,0,7.90E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_36_354.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_36_354.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_36_354.jpg,0,0,0,7.80E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_36_456.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_36_456.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_36_456.jpg,0,0,0,7.84E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_36_557.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_36_557.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_36_557.jpg,0,0,0,7.88E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_36_661.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_36_661.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_36_661.jpg,0,0,0,7.86E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_36_762.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_36_762.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_36_762.jpg,0,0,0,7.82E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_36_866.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_36_866.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_36_866.jpg,0,0,0,7.77E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_36_971.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_36_971.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_36_971.jpg,0,0,0,7.96E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_37_074.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_37_074.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_37_074.jpg,0,0,0,7.78E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_37_37_176.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_37_37_176.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_37_37_176.jpg,0,0,0,7.94E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_42_337.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_42_337.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_42_337.jpg,0,0,0,7.99E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_42_440.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_42_440.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_42_440.jpg,0,0,0,7.99E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_42_541.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_42_541.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_42_541.jpg,0,0,0,7.78E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_42_644.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_42_644.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_42_644.jpg,0,0,0,7.88E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_42_747.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_42_747.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_42_747.jpg,0,0,0,7.87E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_42_848.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_42_848.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_42_848.jpg,0,0,0,8.11E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_42_952.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_42_952.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_42_952.jpg,0,0,0,8.16E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_43_057.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_43_057.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_43_057.jpg,0,0,0,7.94E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_43_161.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_43_161.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_43_161.jpg,0,0,0,7.80E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_43_266.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_43_266.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_43_266.jpg,0,0,0,7.85E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_43_367.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_43_367.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_43_367.jpg,0,0,0,7.96E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_43_474.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_43_474.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_43_474.jpg,0,0,0,7.83E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_43_574.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_43_574.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_43_574.jpg,0,0,0,7.88E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_43_678.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_43_678.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_43_678.jpg,0,0,0,7.78E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_43_782.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_43_782.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_43_782.jpg,0,0,0,7.78E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_43_887.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_43_887.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_43_887.jpg,0,0,0,7.82E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_43_992.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_43_992.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_43_992.jpg,0,0,0,7.77E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_44_094.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_44_094.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_44_094.jpg,0,0,0,7.81E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_44_198.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_44_198.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_44_198.jpg,0,0.1882473,0,0.09080466
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_44_301.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_44_301.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_44_301.jpg,0,0.4860522,0,0.4837138
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_44_402.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_44_402.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_44_402.jpg,0,0.7821363,0,1.316734
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_44_508.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_44_508.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_44_508.jpg,0,1,0,2.644608
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_44_609.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_44_609.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_44_609.jpg,0,1,0,3.816978
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_44_712.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_44_712.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_44_712.jpg,0,1,0,4.985476
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_44_813.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_44_813.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_44_813.jpg,0,1,0,6.14166
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_44_917.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_44_917.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_44_917.jpg,0,1,0,7.286647
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_45_022.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_45_022.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_45_022.jpg,-0.113517,1,0,8.417867
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_45_126.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_45_126.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_45_126.jpg,-0.08110562,1,0,9.745358
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_45_230.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_45_230.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_45_230.jpg,0,1,0,10.85136
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_45_330.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_45_330.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_45_330.jpg,-0.2833779,1,0,12.04022
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_45_431.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_45_431.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_45_431.jpg,-0.1354494,1,0,12.73131
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_45_536.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_45_536.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_45_536.jpg,-0.1420521,1,0,13.98352
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_45_639.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_45_639.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_45_639.jpg,-0.04508909,1,0,15.15298
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_45_740.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_45_740.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_45_740.jpg,-0.0764967,1,0,16.10152
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_45_843.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_45_843.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_45_843.jpg,-0.08802932,1,0,17.28355
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_45_948.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_45_948.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_45_948.jpg,-0.1879845,1,0,18.51657
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_46_054.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_46_054.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_46_054.jpg,-0.4807846,1,0,19.29617
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_46_155.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_46_155.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_46_155.jpg,-0.7777231,1,0,20.1696
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_46_257.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_46_257.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_46_257.jpg,-0.5388692,1,0,21.06165
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_46_361.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_46_361.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_46_361.jpg,-0.2406644,1,0,22.14977
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_46_463.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_46_463.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_46_463.jpg,0,1,0,23.0694
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_46_565.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_46_565.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_46_565.jpg,0,1,0,24.2426
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_46_669.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_46_669.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_46_669.jpg,0,1,0,25.21261
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_46_772.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_46_772.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_46_772.jpg,0,1,0,26.16565
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_46_872.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_46_872.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_46_872.jpg,0,1,0,27.1113
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_46_977.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_46_977.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_46_977.jpg,-0.2951553,1,0,27.99969
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_47_086.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_47_086.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_47_086.jpg,0,1,0,29.10825
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_47_192.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_47_192.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_47_192.jpg,-0.3189726,1,0,29.98568
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_47_296.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_47_296.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_47_296.jpg,-0.1636578,1,0,30.19133
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_47_397.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_47_397.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_47_397.jpg,-0.189498,1,0,30.18847
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_47_503.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_47_503.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_47_503.jpg,-0.2021283,1,0,30.1901
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_47_606.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_47_606.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_47_606.jpg,0,1,0,30.18942
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_47_709.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_47_709.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_47_709.jpg,0,1,0,30.19025
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_47_815.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_47_815.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_47_815.jpg,0,1,0,30.19031
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_07_16_15_40_47_917.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_07_16_15_40_47_917.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_07_16_15_40_47_917.jpg,0,1,0,30.19076
